,Country_code_A3,Name
1150,DEU,Germany
1151,DEU,Germany
1152,DEU,Germany
1153,DEU,Germany
1154,DEU,Germany
1155,DEU,Germany
1156,DEU,Germany
1157,DEU,Germany
1158,DEU,Germany
1159,DEU,Germany
1160,DEU,Germany
1161,DEU,Germany
1162,DEU,Germany
1163,DEU,Germany
1164,DEU,Germany
1165,DJI,Djibouti
1166,DJI,Djibouti
1167,DJI,Djibouti
1168,DJI,Djibouti
1169,DJI,Djibouti
1170,DJI,Djibouti
1171,DJI,Djibouti
1172,DJI,Djibouti
1173,DJI,Djibouti
1174,DJI,Djibouti
1175,DJI,Djibouti
1176,DJI,Djibouti
1177,DJI,Djibouti
1178,DJI,Djibouti
1179,DJI,Djibouti
1180,DJI,Djibouti
1181,DJI,Djibouti
1182,DJI,Djibouti
1183,DJI,Djibouti
1184,DJI,Djibouti
1185,DMA,Dominica
1186,DMA,Dominica
1187,DMA,Dominica
1188,DMA,Dominica
1189,DMA,Dominica
1190,DMA,Dominica
1191,DMA,Dominica
1192,DMA,Dominica
1193,DMA,Dominica
1194,DMA,Dominica
1195,DMA,Dominica
1196,DMA,Dominica
1197,DMA,Dominica
1198,DMA,Dominica
1199,DMA,Dominica
1200,DMA,Dominica
1201,DMA,Dominica
1202,DMA,Dominica
1203,DMA,Dominica
1204,DMA,Dominica
1205,DNK,Denmark
1206,DNK,Denmark
1207,DNK,Denmark
1208,DNK,Denmark
1209,DNK,Denmark
1210,DNK,Denmark
1211,DNK,Denmark
1212,DNK,Denmark
1213,DNK,Denmark
1214,DNK,Denmark
1215,DNK,Denmark
1216,DNK,Denmark
1217,DNK,Denmark
1218,DNK,Denmark
1219,DNK,Denmark
1220,DNK,Denmark
1221,DNK,Denmark
1222,DNK,Denmark
1223,DNK,Denmark
1224,DNK,Denmark
1225,DNK,Denmark
1226,DNK,Denmark
1227,DNK,Denmark
1228,DNK,Denmark
1229,DNK,Denmark
1230,DNK,Denmark
1231,DNK,Denmark
1232,DNK,Denmark
1233,DNK,Denmark
1234,DOM,Dominican Republic
1235,DOM,Dominican Republic
1236,DOM,Dominican Republic
1237,DOM,Dominican Republic
1238,DOM,Dominican Republic
1239,DOM,Dominican Republic
1240,DOM,Dominican Republic
1241,DOM,Dominican Republic
1242,DOM,Dominican Republic
1243,DOM,Dominican Republic
1244,DOM,Dominican Republic
1245,DOM,Dominican Republic
1246,DOM,Dominican Republic
1247,DOM,Dominican Republic
1248,DOM,Dominican Republic
1249,DOM,Dominican Republic
1250,DOM,Dominican Republic
1251,DOM,Dominican Republic
1252,DOM,Dominican Republic
1253,DOM,Dominican Republic
1254,DOM,Dominican Republic
1255,DOM,Dominican Republic
1256,DOM,Dominican Republic
1257,DOM,Dominican Republic
1258,DOM,Dominican Republic
1259,DZA,Algeria
1260,DZA,Algeria
1261,DZA,Algeria
1262,DZA,Algeria
1263,DZA,Algeria
1264,DZA,Algeria
1265,DZA,Algeria
1266,DZA,Algeria
1267,DZA,Algeria
1268,DZA,Algeria
1269,DZA,Algeria
1270,DZA,Algeria
1271,DZA,Algeria
1272,DZA,Algeria
1273,DZA,Algeria
1274,DZA,Algeria
1275,DZA,Algeria
1276,DZA,Algeria
1277,DZA,Algeria
1278,DZA,Algeria
1279,DZA,Algeria
1280,DZA,Algeria
1281,DZA,Algeria
1282,DZA,Algeria
1283,DZA,Algeria
1284,DZA,Algeria
1285,ECU,Ecuador
1286,ECU,Ecuador
1287,ECU,Ecuador
1288,ECU,Ecuador
1289,ECU,Ecuador
1290,ECU,Ecuador
1291,ECU,Ecuador
1292,ECU,Ecuador
1293,ECU,Ecuador
1294,ECU,Ecuador
1295,ECU,Ecuador
1296,ECU,Ecuador
1297,ECU,Ecuador
1298,ECU,Ecuador
1299,ECU,Ecuador
1300,ECU,Ecuador
1301,ECU,Ecuador
1302,ECU,Ecuador
1303,ECU,Ecuador
1304,ECU,Ecuador
1305,ECU,Ecuador
1306,ECU,Ecuador
1307,ECU,Ecuador
1308,ECU,Ecuador
1309,ECU,Ecuador
1310,ECU,Ecuador
1311,EGY,Egypt
1312,EGY,Egypt
1313,EGY,Egypt
1314,EGY,Egypt
1315,EGY,Egypt
1316,EGY,Egypt
1317,EGY,Egypt
1318,EGY,Egypt
1319,EGY,Egypt
1320,EGY,Egypt
1321,EGY,Egypt
1322,EGY,Egypt
1323,EGY,Egypt
1324,EGY,Egypt
1325,EGY,Egypt
1326,EGY,Egypt
1327,EGY,Egypt
1328,EGY,Egypt
1329,EGY,Egypt
1330,EGY,Egypt
1331,EGY,Egypt
1332,EGY,Egypt
1333,EGY,Egypt
1334,EGY,Egypt
1335,EGY,Egypt
1336,ERI,Eritrea
1337,ERI,Eritrea
1338,ERI,Eritrea
1339,ERI,Eritrea
1340,ERI,Eritrea
1341,ERI,Eritrea
1342,ERI,Eritrea
1343,ERI,Eritrea
1344,ERI,Eritrea
1345,ERI,Eritrea
1346,ERI,Eritrea
1347,ERI,Eritrea
1348,ERI,Eritrea
1349,ERI,Eritrea
1350,ERI,Eritrea
1351,ERI,Eritrea
1352,ESH,Western Sahara
1353,ESH,Western Sahara
1354,ESH,Western Sahara
1355,ESH,Western Sahara
1356,ESH,Western Sahara
1357,ESH,Western Sahara
1358,ESH,Western Sahara
1359,ESH,Western Sahara
1360,ESH,Western Sahara
1361,ESH,Western Sahara
1362,ESH,Western Sahara
1363,ESP,Spain
1364,ESP,Spain
1365,ESP,Spain
1366,ESP,Spain
1367,ESP,Spain
1368,ESP,Spain
1369,ESP,Spain
1370,ESP,Spain
1371,ESP,Spain
1372,ESP,Spain
1373,ESP,Spain
1374,ESP,Spain
1375,ESP,Spain
1376,ESP,Spain
1377,ESP,Spain
1378,ESP,Spain
1379,ESP,Spain
1380,ESP,Spain
1381,ESP,Spain
1382,ESP,Spain
1383,ESP,Spain
1384,ESP,Spain
1385,ESP,Spain
1386,ESP,Spain
1387,ESP,Spain
1388,ESP,Spain
1389,ESP,Spain
1390,ESP,Spain
1391,ESP,Spain
1392,ESP,Spain
1393,ESP,Spain
1394,ESP,Spain
1395,ESP,Spain
1396,ESP,Spain
1397,EST,Estonia
1398,EST,Estonia
1399,EST,Estonia
1400,EST,Estonia
1401,EST,Estonia
1402,EST,Estonia
1403,EST,Estonia
1404,EST,Estonia
1405,EST,Estonia
1406,EST,Estonia
1407,EST,Estonia
1408,EST,Estonia
1409,EST,Estonia
1410,EST,Estonia
1411,EST,Estonia
1412,EST,Estonia
1413,EST,Estonia
1414,EST,Estonia
1415,EST,Estonia
1416,EST,Estonia
1417,EST,Estonia
1418,EST,Estonia
1419,EST,Estonia
1420,EST,Estonia
1421,EST,Estonia
1422,EST,Estonia
1423,EST,Estonia
1424,ETH,Ethiopia
1425,ETH,Ethiopia
1426,ETH,Ethiopia
1427,ETH,Ethiopia
1428,ETH,Ethiopia
1429,ETH,Ethiopia
1430,ETH,Ethiopia
1431,ETH,Ethiopia
1432,ETH,Ethiopia
1433,ETH,Ethiopia
1434,ETH,Ethiopia
1435,ETH,Ethiopia
1436,ETH,Ethiopia
1437,ETH,Ethiopia
1438,ETH,Ethiopia
1439,ETH,Ethiopia
1440,ETH,Ethiopia
1441,ETH,Ethiopia
1442,ETH,Ethiopia
1443,ETH,Ethiopia
1444,ETH,Ethiopia
1445,ETH,Ethiopia
1446,ETH,Ethiopia
1447,ETH,Ethiopia
1448,ETH,Ethiopia
1449,ETH,Ethiopia
1450,FIN,Finland
1451,FIN,Finland
1452,FIN,Finland
1453,FIN,Finland
1454,FIN,Finland
1455,FIN,Finland
1456,FIN,Finland
1457,FIN,Finland
1458,FIN,Finland
1459,FIN,Finland
1460,FIN,Finland
1461,FIN,Finland
1462,FIN,Finland
1463,FIN,Finland
1464,FIN,Finland
1465,FIN,Finland
1466,FIN,Finland
1467,FIN,Finland
1468,FIN,Finland
1469,FIN,Finland
1470,FIN,Finland
1471,FIN,Finland
1472,FIN,Finland
1473,FIN,Finland
1474,FIN,Finland
1475,FIN,Finland
1476,FIN,Finland
1477,FIN,Finland
1478,FIN,Finland
1479,FIN,Finland
1480,FIN,Finland
1481,FIN,Finland
1482,FIN,Finland
1483,FJI,Fiji
1484,FJI,Fiji
1485,FJI,Fiji
1486,FJI,Fiji
1487,FJI,Fiji
1488,FJI,Fiji
1489,FJI,Fiji
1490,FJI,Fiji
1491,FJI,Fiji
1492,FJI,Fiji
1493,FJI,Fiji
1494,FJI,Fiji
1495,FJI,Fiji
1496,FJI,Fiji
1497,FJI,Fiji
1498,FJI,Fiji
1499,FJI,Fiji
1500,FJI,Fiji
1501,FJI,Fiji
1502,FJI,Fiji
1503,FJI,Fiji
1504,FJI,Fiji
1505,FLK,Falkland Islands (Malvinas)
1506,FLK,Falkland Islands (Malvinas)
1507,FLK,Falkland Islands (Malvinas)
1508,FLK,Falkland Islands (Malvinas)
1509,FLK,Falkland Islands (Malvinas)
1510,FLK,Falkland Islands (Malvinas)
1511,FLK,Falkland Islands (Malvinas)
1512,FLK,Falkland Islands (Malvinas)
1513,FLK,Falkland Islands (Malvinas)
1514,FLK,Falkland Islands (Malvinas)
1515,FLK,Falkland Islands (Malvinas)
1516,FLK,Falkland Islands (Malvinas)
1517,FLK,Falkland Islands (Malvinas)
1518,FLK,Falkland Islands (Malvinas)
1519,FLK,Falkland Islands (Malvinas)
1520,FLK,Falkland Islands (Malvinas)
1521,FLK,Falkland Islands (Malvinas)
1522,FRA,France
1523,FRA,France
1524,FRA,France
1525,FRA,France
1526,FRA,France
1527,FRA,France
1528,FRA,France
1529,FRA,France
1530,FRA,France
1531,FRA,France
1532,FRA,France
1533,FRA,France
1534,FRA,France
1535,FRA,France
1536,FRA,France
1537,FRA,France
1538,FRA,France
1539,FRA,France
1540,FRA,France
1541,FRA,France
1542,FRA,France
1543,FRA,France
1544,FRA,France
1545,FRA,France
1546,FRA,France
1547,FRA,France
1548,FRA,France
1549,FRA,France
1550,FRA,France
1551,FRA,France
1552,FRA,France
1553,FRA,France
1554,FRA,France
1555,FRO,Faroe Islands
1556,FRO,Faroe Islands
1557,FRO,Faroe Islands
1558,FRO,Faroe Islands
1559,FRO,Faroe Islands
1560,FRO,Faroe Islands
1561,GAB,Gabon
1562,GAB,Gabon
1563,GAB,Gabon
1564,GAB,Gabon
1565,GAB,Gabon
1566,GAB,Gabon
1567,GAB,Gabon
1568,GAB,Gabon
1569,GAB,Gabon
1570,GAB,Gabon
1571,GAB,Gabon
1572,GAB,Gabon
1573,GAB,Gabon
1574,GAB,Gabon
1575,GAB,Gabon
1576,GAB,Gabon
1577,GAB,Gabon
1578,GAB,Gabon
1579,GBR,United Kingdom
1580,GBR,United Kingdom
1581,GBR,United Kingdom
1582,GBR,United Kingdom
1583,GBR,United Kingdom
1584,GBR,United Kingdom
1585,GBR,United Kingdom
1586,GBR,United Kingdom
1587,GBR,United Kingdom
1588,GBR,United Kingdom
1589,GBR,United Kingdom
1590,GBR,United Kingdom
1591,GBR,United Kingdom
1592,GBR,United Kingdom
1593,GBR,United Kingdom
1594,GBR,United Kingdom
1595,GBR,United Kingdom
1596,GBR,United Kingdom
1597,GBR,United Kingdom
1598,GBR,United Kingdom
1599,GBR,United Kingdom
1600,GBR,United Kingdom
1601,GBR,United Kingdom
1602,GBR,United Kingdom
1603,GBR,United Kingdom
1604,GBR,United Kingdom
1605,GBR,United Kingdom
1606,GBR,United Kingdom
1607,GBR,United Kingdom
1608,GEO,Georgia
1609,GEO,Georgia
1610,GEO,Georgia
1611,GEO,Georgia
1612,GEO,Georgia
1613,GEO,Georgia
1614,GEO,Georgia
1615,GEO,Georgia
1616,GEO,Georgia
1617,GEO,Georgia
1618,GEO,Georgia
1619,GEO,Georgia
1620,GEO,Georgia
1621,GEO,Georgia
1622,GEO,Georgia
1623,GEO,Georgia
1624,GEO,Georgia
1625,GEO,Georgia
1626,GEO,Georgia
1627,GEO,Georgia
1628,GEO,Georgia
1629,GEO,Georgia
1630,GEO,Georgia
1631,GEO,Georgia
1632,GEO,Georgia
1633,GEO,Georgia
1634,GEO,Georgia
1635,GHA,Ghana
1636,GHA,Ghana
1637,GHA,Ghana
1638,GHA,Ghana
1639,GHA,Ghana
1640,GHA,Ghana
1641,GHA,Ghana
1642,GHA,Ghana
1643,GHA,Ghana
1644,GHA,Ghana
1645,GHA,Ghana
1646,GHA,Ghana
1647,GHA,Ghana
1648,GHA,Ghana
1649,GHA,Ghana
1650,GHA,Ghana
1651,GHA,Ghana
1652,GHA,Ghana
1653,GHA,Ghana
1654,GHA,Ghana
1655,GHA,Ghana
1656,GIB,Gibraltar
1657,GIB,Gibraltar
1658,GIB,Gibraltar
1659,GIB,Gibraltar
1660,GIB,Gibraltar
1661,GIB,Gibraltar
1662,GIN,Guinea
1663,GIN,Guinea
1664,GIN,Guinea
1665,GIN,Guinea
1666,GIN,Guinea
1667,GIN,Guinea
1668,GIN,Guinea
1669,GIN,Guinea
1670,GIN,Guinea
1671,GIN,Guinea
1672,GIN,Guinea
1673,GIN,Guinea
1674,GIN,Guinea
1675,GIN,Guinea
1676,GIN,Guinea
1677,GIN,Guinea
1678,GIN,Guinea
1679,GIN,Guinea
1680,GIN,Guinea
1681,GIN,Guinea
1682,GIN,Guinea
1683,GLP,Guadeloupe
1684,GLP,Guadeloupe
1685,GLP,Guadeloupe
1686,GLP,Guadeloupe
1687,GLP,Guadeloupe
1688,GLP,Guadeloupe
1689,GLP,Guadeloupe
1690,GLP,Guadeloupe
1691,GLP,Guadeloupe
1692,GLP,Guadeloupe
1693,GLP,Guadeloupe
1694,GLP,Guadeloupe
1695,GLP,Guadeloupe
1696,GLP,Guadeloupe
1697,GLP,Guadeloupe
1698,GLP,Guadeloupe
1699,GLP,Guadeloupe
1700,GLP,Guadeloupe
1701,GLP,Guadeloupe
1702,GLP,Guadeloupe
1703,GLP,Guadeloupe
1704,GMB,Gambia
1705,GMB,Gambia
1706,GMB,Gambia
1707,GMB,Gambia
1708,GMB,Gambia
1709,GMB,Gambia
1710,GMB,Gambia
1711,GMB,Gambia
1712,GMB,Gambia
1713,GMB,Gambia
1714,GMB,Gambia
1715,GMB,Gambia
1716,GMB,Gambia
1717,GMB,Gambia
1718,GMB,Gambia
1719,GMB,Gambia
1720,GMB,Gambia
1721,GMB,Gambia
1722,GMB,Gambia
1723,GMB,Gambia
1724,GNB,Guinea-Bissau
1725,GNB,Guinea-Bissau
1726,GNB,Guinea-Bissau
1727,GNB,Guinea-Bissau
1728,GNB,Guinea-Bissau
1729,GNB,Guinea-Bissau
1730,GNB,Guinea-Bissau
1731,GNB,Guinea-Bissau
1732,GNB,Guinea-Bissau
1733,GNB,Guinea-Bissau
1734,GNB,Guinea-Bissau
1735,GNB,Guinea-Bissau
1736,GNB,Guinea-Bissau
1737,GNB,Guinea-Bissau
1738,GNB,Guinea-Bissau
1739,GNB,Guinea-Bissau
1740,GNB,Guinea-Bissau
1741,GNB,Guinea-Bissau
1742,GNB,Guinea-Bissau
1743,GNB,Guinea-Bissau
1744,GNQ,Equatorial Guinea
1745,GNQ,Equatorial Guinea
1746,GNQ,Equatorial Guinea
1747,GNQ,Equatorial Guinea
1748,GNQ,Equatorial Guinea
1749,GNQ,Equatorial Guinea
1750,GNQ,Equatorial Guinea
1751,GNQ,Equatorial Guinea
1752,GNQ,Equatorial Guinea
1753,GNQ,Equatorial Guinea
1754,GNQ,Equatorial Guinea
1755,GNQ,Equatorial Guinea
1756,GNQ,Equatorial Guinea
1757,GNQ,Equatorial Guinea
1758,GRC,Greece
1759,GRC,Greece
1760,GRC,Greece
1761,GRC,Greece
1762,GRC,Greece
1763,GRC,Greece
1764,GRC,Greece
1765,GRC,Greece
1766,GRC,Greece
1767,GRC,Greece
1768,GRC,Greece
1769,GRC,Greece
1770,GRC,Greece
1771,GRC,Greece
1772,GRC,Greece
1773,GRC,Greece
1774,GRC,Greece
1775,GRC,Greece
1776,GRC,Greece
1777,GRC,Greece
1778,GRC,Greece
1779,GRC,Greece
1780,GRC,Greece
1781,GRC,Greece
1782,GRC,Greece
1783,GRC,Greece
1784,GRC,Greece
1785,GRC,Greece
1786,GRC,Greece
1787,GRC,Greece
1788,GRC,Greece
1789,GRC,Greece
1790,GRC,Greece
1791,GRC,Greece
1792,GRD,Grenada
1793,GRD,Grenada
1794,GRD,Grenada
1795,GRD,Grenada
1796,GRD,Grenada
1797,GRD,Grenada
1798,GRD,Grenada
1799,GRD,Grenada
1800,GRD,Grenada
1801,GRD,Grenada
1802,GRD,Grenada
1803,GRD,Grenada
1804,GRD,Grenada
1805,GRD,Grenada
1806,GRD,Grenada
1807,GRD,Grenada
1808,GRL,Greenland
1809,GRL,Greenland
1810,GRL,Greenland
1811,GRL,Greenland
1812,GRL,Greenland
1813,GRL,Greenland
1814,GRL,Greenland
1815,GRL,Greenland
1816,GRL,Greenland
1817,GRL,Greenland
1818,GRL,Greenland
1819,GRL,Greenland
1820,GTM,Guatemala
1821,GTM,Guatemala
1822,GTM,Guatemala
1823,GTM,Guatemala
1824,GTM,Guatemala
1825,GTM,Guatemala
1826,GTM,Guatemala
1827,GTM,Guatemala
1828,GTM,Guatemala
1829,GTM,Guatemala
1830,GTM,Guatemala
1831,GTM,Guatemala
1832,GTM,Guatemala
1833,GTM,Guatemala
1834,GTM,Guatemala
1835,GTM,Guatemala
1836,GTM,Guatemala
1837,GTM,Guatemala
1838,GTM,Guatemala
1839,GTM,Guatemala
1840,GTM,Guatemala
1841,GTM,Guatemala
1842,GUF,French Guiana
1843,GUF,French Guiana
1844,GUF,French Guiana
1845,GUF,French Guiana
1846,GUF,French Guiana
1847,GUF,French Guiana
1848,GUF,French Guiana
1849,GUF,French Guiana
1850,GUF,French Guiana
1851,GUF,French Guiana
1852,GUF,French Guiana
1853,GUF,French Guiana
1854,GUF,French Guiana
1855,GUF,French Guiana
1856,GUF,French Guiana
1857,GUF,French Guiana
1858,GUF,French Guiana
1859,GUF,French Guiana
1860,GUF,French Guiana
1861,GUF,French Guiana
1862,GUF,French Guiana
1863,GUY,Guyana
1864,GUY,Guyana
1865,GUY,Guyana
1866,GUY,Guyana
1867,GUY,Guyana
1868,GUY,Guyana
1869,GUY,Guyana
1870,GUY,Guyana
1871,GUY,Guyana
1872,GUY,Guyana
1873,GUY,Guyana
1874,GUY,Guyana
1875,GUY,Guyana
1876,GUY,Guyana
1877,GUY,Guyana
1878,GUY,Guyana
1879,HKG,Hong Kong
1880,HKG,Hong Kong
1881,HKG,Hong Kong
1882,HKG,Hong Kong
1883,HKG,Hong Kong
1884,HKG,Hong Kong
1885,HKG,Hong Kong
1886,HKG,Hong Kong
1887,HKG,Hong Kong
1888,HKG,Hong Kong
1889,HKG,Hong Kong
1890,HKG,Hong Kong
1891,HKG,Hong Kong
1892,HKG,Hong Kong
1893,HKG,Hong Kong
1894,HKG,Hong Kong
1895,HKG,Hong Kong
1896,HKG,Hong Kong
1897,HKG,Hong Kong
1898,HKG,Hong Kong
1899,HND,Honduras
1900,HND,Honduras
1901,HND,Honduras
1902,HND,Honduras
1903,HND,Honduras
1904,HND,Honduras
1905,HND,Honduras
1906,HND,Honduras
1907,HND,Honduras
1908,HND,Honduras
1909,HND,Honduras
1910,HND,Honduras
1911,HND,Honduras
1912,HND,Honduras
1913,HND,Honduras
1914,HND,Honduras
1915,HND,Honduras
1916,HND,Honduras
1917,HND,Honduras
1918,HND,Honduras
1919,HND,Honduras
1920,HND,Honduras
1921,HRV,Croatia
1922,HRV,Croatia
1923,HRV,Croatia
1924,HRV,Croatia
1925,HRV,Croatia
1926,HRV,Croatia
1927,HRV,Croatia
1928,HRV,Croatia
1929,HRV,Croatia
1930,HRV,Croatia
1931,HRV,Croatia
1932,HRV,Croatia
1933,HRV,Croatia
1934,HRV,Croatia
1935,HRV,Croatia
1936,HRV,Croatia
1937,HRV,Croatia
1938,HRV,Croatia
1939,HRV,Croatia
1940,HRV,Croatia
1941,HRV,Croatia
1942,HRV,Croatia
1943,HRV,Croatia
1944,HRV,Croatia
1945,HRV,Croatia
1946,HRV,Croatia
1947,HRV,Croatia
1948,HRV,Croatia
1949,HRV,Croatia
1950,HTI,Haiti
1951,HTI,Haiti
1952,HTI,Haiti
1953,HTI,Haiti
1954,HTI,Haiti
1955,HTI,Haiti
1956,HTI,Haiti
1957,HTI,Haiti
1958,HTI,Haiti
1959,HTI,Haiti
1960,HTI,Haiti
1961,HTI,Haiti
1962,HTI,Haiti
1963,HTI,Haiti
1964,HTI,Haiti
1965,HTI,Haiti
1966,HTI,Haiti
1967,HTI,Haiti
1968,HTI,Haiti
1969,HUN,Hungary
1970,HUN,Hungary
1971,HUN,Hungary
1972,HUN,Hungary
1973,HUN,Hungary
1974,HUN,Hungary
1975,HUN,Hungary
1976,HUN,Hungary
1977,HUN,Hungary
1978,HUN,Hungary
1979,HUN,Hungary
1980,HUN,Hungary
1981,HUN,Hungary
1982,HUN,Hungary
1983,HUN,Hungary
1984,HUN,Hungary
1985,HUN,Hungary
1986,HUN,Hungary
1987,HUN,Hungary
1988,HUN,Hungary
1989,HUN,Hungary
1990,HUN,Hungary
1991,HUN,Hungary
1992,HUN,Hungary
1993,HUN,Hungary
1994,HUN,Hungary
1995,HUN,Hungary
1996,HUN,Hungary
1997,HUN,Hungary
1998,HUN,Hungary
1999,HUN,Hungary
2000,HUN,Hungary
2001,HUN,Hungary
2002,IDN,Indonesia
2003,IDN,Indonesia
2004,IDN,Indonesia
2005,IDN,Indonesia
2006,IDN,Indonesia
2007,IDN,Indonesia
2008,IDN,Indonesia
2009,IDN,Indonesia
2010,IDN,Indonesia
2011,IDN,Indonesia
2012,IDN,Indonesia
2013,IDN,Indonesia
2014,IDN,Indonesia
2015,IDN,Indonesia
2016,IDN,Indonesia
2017,IDN,Indonesia
2018,IDN,Indonesia
2019,IDN,Indonesia
2020,IDN,Indonesia
2021,IDN,Indonesia
2022,IDN,Indonesia
2023,IDN,Indonesia
2024,IDN,Indonesia
2025,IDN,Indonesia
2026,IDN,Indonesia
2027,IDN,Indonesia
2028,IDN,Indonesia
2029,IDN,Indonesia
2030,IDN,Indonesia
2031,IND,India
2032,IND,India
2033,IND,India
2034,IND,India
2035,IND,India
2036,IND,India
2037,IND,India
2038,IND,India
2039,IND,India
2040,IND,India
2041,IND,India
2042,IND,India
2043,IND,India
2044,IND,India
2045,IND,India
2046,IND,India
2047,IND,India
2048,IND,India
2049,IND,India
2050,IND,India
2051,IND,India
2052,IND,India
2053,IND,India
2054,IND,India
2055,IND,India
2056,IND,India
2057,IND,India
2058,IND,India
2059,IND,India
2060,IRL,Ireland
2061,IRL,Ireland
2062,IRL,Ireland
2063,IRL,Ireland
2064,IRL,Ireland
2065,IRL,Ireland
2066,IRL,Ireland
2067,IRL,Ireland
2068,IRL,Ireland
2069,IRL,Ireland
2070,IRL,Ireland
2071,IRL,Ireland
2072,IRL,Ireland
2073,IRL,Ireland
2074,IRL,Ireland
2075,IRL,Ireland
2076,IRL,Ireland
2077,IRL,Ireland
2078,IRL,Ireland
2079,IRL,Ireland
2080,IRL,Ireland
2081,IRL,Ireland
2082,IRL,Ireland
2083,IRL,Ireland
2084,IRL,Ireland
2085,IRL,Ireland
2086,IRL,Ireland
2087,IRL,Ireland
2088,IRL,Ireland
2089,IRN,Iran. Islamic Republic of
2090,IRN,Iran. Islamic Republic of
2091,IRN,Iran. Islamic Republic of
2092,IRN,Iran. Islamic Republic of
2093,IRN,Iran. Islamic Republic of
2094,IRN,Iran. Islamic Republic of
2095,IRN,Iran. Islamic Republic of
2096,IRN,Iran. Islamic Republic of
2097,IRN,Iran. Islamic Republic of
2098,IRN,Iran. Islamic Republic of
2099,IRN,Iran. Islamic Republic of
2100,IRN,Iran. Islamic Republic of
2101,IRN,Iran. Islamic Republic of
2102,IRN,Iran. Islamic Republic of
2103,IRN,Iran. Islamic Republic of
2104,IRN,Iran. Islamic Republic of
2105,IRN,Iran. Islamic Republic of
2106,IRN,Iran. Islamic Republic of
2107,IRN,Iran. Islamic Republic of
2108,IRN,Iran. Islamic Republic of
2109,IRN,Iran. Islamic Republic of
2110,IRN,Iran. Islamic Republic of
2111,IRN,Iran. Islamic Republic of
2112,IRN,Iran. Islamic Republic of
2113,IRN,Iran. Islamic Republic of
2114,IRQ,Iraq
2115,IRQ,Iraq
2116,IRQ,Iraq
2117,IRQ,Iraq
2118,IRQ,Iraq
2119,IRQ,Iraq
2120,IRQ,Iraq
2121,IRQ,Iraq
2122,IRQ,Iraq
2123,IRQ,Iraq
2124,IRQ,Iraq
2125,IRQ,Iraq
2126,IRQ,Iraq
2127,IRQ,Iraq
2128,IRQ,Iraq
2129,IRQ,Iraq
2130,IRQ,Iraq
2131,IRQ,Iraq
2132,ISL,Iceland
2133,ISL,Iceland
2134,ISL,Iceland
2135,ISL,Iceland
2136,ISL,Iceland
2137,ISL,Iceland
2138,ISL,Iceland
2139,ISL,Iceland
2140,ISL,Iceland
2141,ISL,Iceland
2142,ISL,Iceland
2143,ISL,Iceland
2144,ISL,Iceland
2145,ISL,Iceland
2146,ISL,Iceland
2147,ISL,Iceland
2148,ISL,Iceland
2149,ISL,Iceland
2150,ISL,Iceland
2151,ISL,Iceland
2152,ISL,Iceland
2153,ISL,Iceland
2154,ISL,Iceland
2155,ISL,Iceland
2156,ISL,Iceland
2157,ISL,Iceland
2158,ISR,Israel
2159,ISR,Israel
2160,ISR,Israel
2161,ISR,Israel
2162,ISR,Israel
2163,ISR,Israel
2164,ISR,Israel
2165,ISR,Israel
2166,ISR,Israel
2167,ISR,Israel
2168,ISR,Israel
2169,ISR,Israel
2170,ISR,Israel
2171,ISR,Israel
2172,ISR,Israel
2173,ISR,Israel
2174,ISR,Israel
2175,ISR,Israel
2176,ISR,Israel
2177,ISR,Israel
2178,ISR,Israel
2179,ISR,Israel
2180,ISR,Israel
2181,ITA,Italy
2182,ITA,Italy
2183,ITA,Italy
2184,ITA,Italy
2185,ITA,Italy
2186,ITA,Italy
2187,ITA,Italy
2188,ITA,Italy
2189,ITA,Italy
2190,ITA,Italy
2191,ITA,Italy
2192,ITA,Italy
2193,ITA,Italy
2194,ITA,Italy
2195,ITA,Italy
2196,ITA,Italy
2197,ITA,Italy
2198,ITA,Italy
2199,ITA,Italy
2200,ITA,Italy
2201,ITA,Italy
2202,ITA,Italy
2203,ITA,Italy
2204,ITA,Italy
2205,ITA,Italy
2206,ITA,Italy
2207,ITA,Italy
2208,ITA,Italy
2209,ITA,Italy
2210,ITA,Italy
2211,ITA,Italy
2212,JAM,Jamaica
2213,JAM,Jamaica
2214,JAM,Jamaica
2215,JAM,Jamaica
2216,JAM,Jamaica
2217,JAM,Jamaica
2218,JAM,Jamaica
2219,JAM,Jamaica
2220,JAM,Jamaica
2221,JAM,Jamaica
2222,JAM,Jamaica
2223,JAM,Jamaica
2224,JAM,Jamaica
2225,JAM,Jamaica
2226,JAM,Jamaica
2227,JAM,Jamaica
2228,JAM,Jamaica
2229,JAM,Jamaica
2230,JAM,Jamaica
2231,JAM,Jamaica
2232,JAM,Jamaica
2233,JAM,Jamaica
2234,JAM,Jamaica
2235,JAM,Jamaica
2236,JOR,Jordan
2237,JOR,Jordan
2238,JOR,Jordan
2239,JOR,Jordan
2240,JOR,Jordan
2241,JOR,Jordan
2242,JOR,Jordan
2243,JOR,Jordan
2244,JOR,Jordan
2245,JOR,Jordan
2246,JOR,Jordan
2247,JOR,Jordan
2248,JOR,Jordan
2249,JOR,Jordan
2250,JOR,Jordan
2251,JOR,Jordan
2252,JOR,Jordan
2253,JOR,Jordan
2254,JOR,Jordan
2255,JOR,Jordan
2256,JOR,Jordan
2257,JOR,Jordan
2258,JOR,Jordan
2259,JPN,Japan
2260,JPN,Japan
2261,JPN,Japan
2262,JPN,Japan
